1: Main Flora Type,1: Main Flora Type,2a: Aquatic Sub-Habitat or 2b: Other Sub-Habitat,2c: Rarity,3: Grouping,4: Size,5: Main Body,5a: Branches,5b: Roots,5c: Surface For Main Body,5d: Color For  Main Body,5e: Color Pattern For Main Body,5c: Surface For Branches,5d: Color For  Branches,5e: Color Pattern For Branches,5c: Surface For Roots,5d: Color For  Roots,5e: Color Pattern For Roots,6: Leaves,6a: Leaf Location,6b: Leaf Shape,6c: Leaf Margin,6c: Leaf Surface,6d: Leaf Venation,6e: Leaf Numbers,5c: Surface For Leaves,5d: Color For  Leaves,5e: Color Pattern For Leaves,7: Reproduction,7a: Seeds,7b: Primary Dispersal,7c: Flower Type,7d: Flower Shape,7e: Flower Size,7f: Pedal Shape,7g: Pedal Surface,7h: Flower Location,7i: Flower Scent,7j: Flower Frequency,5c: Surface For Flowers,5d: Color For  Flowers,7k: Flower Pattern,7l: Stamens,7m: Pistils,8: Diet,8a: Tropism,9: Sentience,9a: Sentience Type,10: Edibility For Leaves,10a: Edible Preparation For Leaves or 10c: Medicinal Preparation For Leaves,10b: Medicinal Properties For Leaves,10: Edibility For Flowers,10a: Edible Preparation For Flowers or 10c: Medicinal Preparation For Flowers,10b: Medicinal Properties For Flowers,10: Edibility For Fruit,10a: Edible Preparation For Fruit or 10c: Medicinal Preparation For Fruit,10b: Medicinal Properties For Fruit,10: Edibility For Bark,10a: Edible Preparation For Bark or 10c: Medicinal Preparation For Bark,10b: Medicinal Properties For Bark,10: Edibility For Stems,10a: Edible Preparation For Stems or 10c: Medicinal Preparation For Stems,10b: Medicinal Properties For Stems,10: Edibility For Roots,10a: Edible Preparation For Roots or 10c: Medicinal Preparation For Roots,10b: Medicinal Properties For Roots,
Woody,Terrestrial,Marsh / Swamp / Bog,Rare,Medium Patch (12-120),Huge (>10m),Multiple Stems / Trunks,Radial,Tap,Rough,Green,N/A,Smooth & Rough,Copper,N/A,Rough,Violet,N/A,Broad,Regular Interval,Palmate (Hand-Like),Smooth,Smooth,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5),Rough,Orange,N/A,Seeds,Fruit,Animal,Single,Disc,Huge (>10cm),Thread,Waxy,Branch Points,Musky,Poly-Annual (2-7 Years),Smooth,Green,Mottled,4-9,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Boiled,N/A,Medicinal / Other,Fomentation,Antilithic,Nutritious / Tasty,Dried,N/A,Nutritious / Tasty,Dried,N/A,Edible,Steeped,N/A,Edible,Ground,N/A,
Woody,Terrestrial,Plains / Savannah,Very Common,Small Patch (1-12),Large (1-10m),Multiple Stems / Trunks,Radial,Fibrous,Rough,Green,N/A,Flaky,Grey,N/A,Rough,Yellow,N/A,Broad,Terminal,Acuminate (Taper to Long Point),Sinuate,VelvetyDusty,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Singles (1),Scaly,White,N/A,Seeds,Fruit,Animal,Bunches,Bell,Avg. (1-5cm),Curly,Smooth,Terminal,Sweet,Other,Rough,Green,Stripes,1-3,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Tincture,Pectoral,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Re-Roll,Pectoral,Nutritious / Tasty,Ground,N/A,Non-Edible,N/A,N/A,Edible,Steeped,N/A,
Woody,Aquatic,Fresh Water,Very Rare,Medium Patch (12-120),Huge (>10m),Stem / Trunk,Ordered,Tap,Smooth,Grey,N/A,Flaky,Green,N/A,Scaly,Orange,N/A,Broad,Random Interval,Falcate (Sickle),Serate & Serrulate,VelvetyDusty,Cross-Venulate (Small Veins Connecting Secondary Veins),Pairs (2),Smooth,Copper,N/A,Seeds,Fruit,Animal,Pairs,Funnel,Small (5-10mm),Oval,Sticky,Terminal,Sweet,Poly-Annual (2-7 Years),Rough,Yellow,Translucent,4-9,1,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Roasted,N/A,Nutritious / Tasty,Roasted,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,
Fungus,Sub-Terrestrial,Hills / Scrub,Uncommon,Solitary (1-2),Small (5-25cm),Colonial Mass,None,Rhizoid,Smooth,White,N/A,Smooth,Brown,N/A,Smooth,Green,N/A,Needles,Terminal,Flabellate (Fan Shaped),Spiny,VelvetyDusty,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Flaky,Brown,N/A,Seeds,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Decay,None,Non-Sentient,N/A,Edible,Roasted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Non-Edible,N/A,N/A,
Herbaceous,Avian,Hills / Scrub,Common,Small Patch (1-12),Huge (>10m),Multiple Stems / Trunks,Radial,Fibrous,Smooth,Gold,N/A,Smooth,Copper,N/A,Smooth,Copper,N/A,Compound,Terminal,Hastatae (Triangular Basal Lobes),Ciliate,Smooth & Waxy,Parallel (Veins Arranged Axially Not Intersecting),Pairs (2),Smooth,Red,N/A,Seeds,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Whole,Vesicant,
Woody,Terrestrial,Forest / Jungle,Common,Small Patch (1-12),Average (25cm-1m),Stem / Trunk,Random,Fibrous,Flaky,Silver,N/A,Rough,Gold,N/A,Rough,Green,N/A,Broad,Terminal,Ovate (Egg Wide at Base),Lobate,VelvetyDusty,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Rough,Blue,N/A,Seeds,Fruit,Water,Pairs,Bell,Small (5-10mm),Blade,Smooth,Terminal,Sweet,Perennial (Yearly),Smooth,Green,Phases,10+,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Edible,Dried,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,
Woody,Terrestrial,Plains / Savannah & Plains / Savannah,Very Common,Small Patch (1-12),Huge (>10m),Stem / Trunk,Ordered,Advantageous,Smooth,White,N/A,Smooth,Red,N/A,Rough,Black,N/A,Needles,Terminal,Falcate (Sickle),Smooth,Sticky,Reticulate (Smaller Veins Forming a Network),Clusters (6+),Flaky,Brown,N/A,Seeds,Fruit,Animal,Pairs,Complex,Avg. (1-5cm),Round,Scaly,Regular Interval,Foul,Poly-Annual (2-7 Years),Smooth,Gold,Solid,10+,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Roasted,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Powder,Antinauseant,Nutritious / Tasty,Ground,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Very Common,Medium Patch (12-120),Tiny (<5cm),Stem / Trunk,None,Rhizoid,Smooth,Brown,N/A,Rough,Violet,N/A,Smooth,Brown,N/A,None,Branch Points,Lanceolate (Pointed at Both Ends),Lobate,Scaly,Parallel (Veins Arranged Axially Not Intersecting),Whorls (3-5),Waxy,Silver,N/A,Suckers,Spore,Animal,Single,Funnel,Large (5-10cm),Oval,Velvety,Terminal,Sweet,Annual (Once),Smooth,Yellow,Solid,1-3,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,N/A,N/A,N/A,Nutritious / Tasty,Dried,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Cold Compress,Vermicide,Medicinal / Other,Ointment,Vermifuge,
Fungus,Sub-Terrestrial,Forest / Jungle,Common,Small Patch (1-12),Small (5-25cm),Stem / Trunk,None,Tubers,Smooth,Copper,N/A,Smooth,Yellow,N/A,Smooth,Red,N/A,Compound,Terminal,Obtuse (Bluntly Tipped),Lobate,Waxy,Dichotomous (Veins Branching in Symmetric Pairs),Whorls (3-5),Scaly,Yellow,N/A,Seeds,Spore,Water,Bunches,Spike,Small (5-10mm),Blade,Smooth,Terminal,Sweet,Annual (Once),Flaky,Silver,Spotted,4-9,0,Predaceous,None,Non-Sentient,N/A,Nutritious / Tasty,Roasted,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Boiled,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Marsh / Swamp / Bog,Common,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Random,Rhizoid,Other,Blue,N/A,Smooth,Brown,N/A,Smooth,White,N/A,Broad,Terminal,Obovate (Egg Narrow at Base),Denticulate & Sinuate,Hairy,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Waxy,Red,N/A,Seeds,Grain,Gravity,Pairs,Cone,Avg. (1-5cm),Feathery,Veined,Terminal,Foul,Poly-Annual (2-7 Years),Smooth,Green,Solid,4-9,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Blanched,N/A,Medicinal / Other,Essence,Antitussive,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Ground,N/A,Medicinal / Other,Tincture,Poison,
Woody,Terrestrial,Plains / Savannah,Uncommon,Small Patch (1-12),Small (5-25cm),Stem / Trunk,Random,Tap,Scaly & Rough,Blue,N/A,Flaky,Red,N/A,Rough,Copper,N/A,Compound,Random Interval,Obovate (Egg Narrow at Base),Smooth,VelvetyDusty,Pinnate (Secondary Veins Paired Oppositely),Whorls (3-5) & Singles (1),Smooth,Yellow,N/A,Seeds,Fruit,Gravity,Other,Bell,Avg. (1-5cm),Blade,Hairy,Regular Interval,Sweet,Other,Smooth,Silver,Spotted,4-9,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Blanched,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Boiled,N/A,Non-Edible,N/A,N/A,
Woody,Aquatic,Fresh Water,Common,Solitary (1-2),Average (25cm-1m),Multiple Stems / Trunks,Ordered,Fibrous,Other,Green,N/A,Rough,Blue,N/A,Smooth,Gold,N/A,Broad,Regular Interval,Flabellate (Fan Shaped),Smooth,Smooth,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5),Other,Silver,N/A,Seeds,Fruit,Animal,Single,Complex,Avg. (1-5cm),Toothed,Velvety,Random Interval,Sweet,Annual (Once),Smooth,Yellow,Solid,10+,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Powder,Restorative,Non-Edible,N/A,N/A,Medicinal / Other,Tincture,Insecticide,Edible,Dried,N/A,Edible,Boiled,N/A,
Herbaceous,Terrestrial,Mountains,Very Common,Small Patch (1-12),Average (25cm-1m),Stem / Trunk & Creeper Vine,Random,Tap,Rough,Green,N/A,Smooth,White,N/A,Smooth,Red,N/A,Broad,Terminal,Cuneate (Wedge Accute Base),Sinuate,VelvetyDusty,Parallel (Veins Arranged Axially Not Intersecting),Pairs (2),Waxy,Red,N/A,Seeds,Fruit,Gravity,Single,Funnel,Avg. (1-5cm),Oval,Hairy,Terminal,Sweet,Perennial (Yearly),Smooth,Red,Stripes,10+,1,Photo / Chemo-Synthetic,None,Non-Sentient,N/A,Medicinal / Other,Grated,Diuretic,Edible,Dried,N/A,Edible,Boiled,N/A,N/A,N/A,N/A,Medicinal / Other,Juice,Cathartic,Medicinal / Other,Juice,Vasodialator,
Woody,Terrestrial,Forest / Jungle,Very Rare,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Radial,Tap,Rough,Blue,N/A,Smooth,Green,N/A,Scaly,Gold,N/A,Blades,Terminal,Obcordate (Heart Stem at Point),Denticulate,Hairy,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Rough,Green,N/A,Budding / Fragmentation,Fruit,Water,Compound,Disc,Small (5-10mm),Curly,Velvety,Terminal,Musky,Annual (Once),Waxy,Gold,Luminescent,4-9,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Roasted,N/A,Edible,Roasted,N/A,Edible,Boiled,N/A,Medicinal / Other,Rubbed,Stomachic,Non-Edible,N/A,N/A,Medicinal / Other,Crushed,Rubefacient,
Woody,Aquatic,Fresh Water,Uncommon,Large Patch (120+),Small (5-25cm),Stem / Trunk,Radial,Tap,Scaly,Red,N/A,Smooth,Brown & Red,Iridescent,Smooth,Yellow,N/A,Broad,Branch Points,Elliptic (Oval Small or No Point),Sinuate,Hairy,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Waxy,Blue,N/A,Seeds,Nut,Gravity,Compound,Disc,Small (5-10mm),Round,Hairy,Terminal,Foul,Annual (Once),Scaly,Gold,Phases,10+,2-4,Photo / Chemo-Synthetic,Motile,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Forest / Jungle,Uncommon,Small Patch (1-12),Large (1-10m),Creeper Vine,Random,Advantageous,Flaky,Red,N/A,Waxy,Green,N/A,Scaly,Green,N/A,Broad,Regular Interval,Falcate (Sickle),Dentate,Smooth,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Flaky,Red,N/A,Seeds,Fruit,Animal,Pairs,Bell,Small (5-10mm),Toothed,Velvety,Branch Points,None,Annual (Once),Smooth,Copper,Blushed,4-9,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Dried,N/A,Edible,Blanched,N/A,Nutritious / Tasty,Raw,N/A,Edible,Roasted,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Rare,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Random,Tap,Waxy,Blue,N/A,Waxy,Green,N/A,Waxy,Violet,N/A,Compound,Branch Points,Pinnatisect (Deep Opposite Lobing),Denticulate,Smooth,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Smooth,Blue,N/A,Seeds,Grain,Animal,Spray,Bell,Large (5-10cm),Curly,Velvety,Regular Interval,Sweet,Poly-Annual (2-7 Years),Smooth,Copper,Solid,4-9,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible & Medicinal / Other,N/A,N/A,Nutritious / Tasty,Steeped,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Tincture,Cardiac,Edible,Steeped,N/A,
Algae,Aquatic,Fresh Water,Common,Large Patch (120+),Small (5-25cm),Colonial Mass,Random,None,Smooth,Yellow,N/A,Smooth,Orange,N/A,Smooth,Grey,N/A,Broad,Regular Interval,Acuminate (Taper to Long Point),Dentate,Waxy,Palmate (Several Primary Veins Diverging from a Point),Singles (1),Rough,Grey,N/A,Budding / Fragmentation,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Roasted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Fresh Water,Rare,Small Patch (1-12),Small (5-25cm),Stem / Trunk,None,Tap,Smooth,Red,N/A,Smooth,Green,N/A,Smooth,Green,N/A,Broad,Branch Points,Pedate (Palmate Divided Latteral Lobes),Lobate,Smooth,Reticulate (Smaller Veins Forming a Network),Singles (1),Smooth,Yellow,N/A,Budding / Fragmentation,Grain,Wind,Bunches,Bell,Avg. (1-5cm),Oval & Thread,Velvety,Terminal,Foul,Other,Flaky,Green,Solid,10+,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Dried,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,
Fungus,Aquatic,Salt Water,Very Common,Solitary (1-2),Average (25cm-1m),Stem / Trunk,None,Rhizoid,Smooth,Green,N/A,Other,Red,N/A,Flaky,Green,N/A,Blades & Needles,Terminal,Rhomboid (Diamond),Serate,Scaly,Dichotomous (Veins Branching in Symmetric Pairs),Singles (1),Other,Copper,N/A,Seeds,Other,Water,Pairs,Bell,Small (5-10mm),Curly,Smooth,Terminal,Musky,Poly-Annual (2-7 Years),Smooth,Grey,Solid,4-9,2-4,Decay,Gravity,Non-Sentient,N/A,Medicinal / Other,Grated,Hallucinogen,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Ground,N/A,Edible,Steeped,N/A,
Woody,Terrestrial,Forest / Jungle,Common,Small Patch (1-12),Small (5-25cm),Stem / Trunk,Radial,Tap,Smooth,Green,N/A,Scaly,Green,N/A,Rough,Copper,N/A,Broad,Regular Interval,Subulate (Awl),Sinuate,Sticky,Parallel (Veins Arranged Axially Not Intersecting),Clusters (6+),Waxy,Red,N/A,Seeds,Fruit,Animal,Pairs,Funnel,Tiny (<5mm),Curly,Dusty,Stem / Trunk,Sweet,Annual (Once),Scaly,Yellow,Blushed,0,2-4,Decay,Touch,Non-Sentient,N/A,Medicinal / Other,Ground,Wax,Non-Edible,N/A,N/A,Nutritious / Tasty,Dried,N/A,N/A,N/A,N/A,Edible,Roasted,N/A,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Fresh Water,Common,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Radial,Fibrous,Waxy,Yellow,N/A,Waxy,Silver,N/A,Smooth,Blue,N/A,Needles,Terminal,Lanceolate (Pointed at Both Ends),Denticulate,Smooth,Arcute (Secondary Veins Bending Towards Apex),Pairs (2),Smooth,Red,N/A,Suckers,Fruit,Water,Single,Disc,Avg. (1-5cm),Feathery,Waxy,Branch Points,Sweet,Perennial (Yearly),Smooth,Green,Blushed,10+,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Cold Extract,Stimulant,Medicinal / Other,Decoction,Re-Roll,Edible,Blanched,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Edible,Raw,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Uncommon,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,Radial,Fibrous,Smooth,Green,N/A,Smooth,Blue,N/A,Smooth,Green,N/A,Compound,Regular Interval,Lanceolate (Pointed at Both Ends),Smooth,Smooth,Cross-Venulate (Small Veins Connecting Secondary Veins),Whorls (3-5),Smooth,Gold,N/A,Budding / Fragmentation,Fruit,Water,Other,Bell,Avg. (1-5cm),Round,Smooth,Branch Points,Sweet,Annual (Once),Rough,Yellow,Patches,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Boiled,N/A,Edible,Dried,N/A,Medicinal / Other,Essence,Depressant,N/A,N/A,N/A,Edible,Dried,N/A,Medicinal / Other,Ointment,Vermicide,
Woody,Terrestrial,Plains / Savannah,Common,Small Patch (1-12),Average (25cm-1m),Stem / Trunk,Random,Fibrous,Smooth,Red,N/A,Rough,Copper,N/A,Smooth,Green,N/A,Broad,Regular Interval,Spear-Shaped (Pointed Barbbed-Base),Sinuate,Smooth,Arcute (Secondary Veins Bending Towards Apex),Pairs (2),Other,Copper,N/A,Seeds,Fruit,Water,Bunches,Bell,Small (5-10mm),Round,Hairy,Stem / Trunk,Musky,Poly-Annual (2-7 Years),Smooth,Green,Iridescent,1-3,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Juice,Antitussive,Nutritious / Tasty,Raw,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,
Herbaceous,Aquatic,Fresh Water,Uncommon,Large Patch (120+),Average (25cm-1m),Creeper Vine,Radial,Tap,Waxy,Yellow,N/A,Waxy,Green,N/A,Other,White,N/A,Compound,Random Interval,Deltoid (Triangular),Ciliate,Waxy,Reticulate (Smaller Veins Forming a Network),Singles (1),Waxy,Green,N/A,Seeds,Spore,Animal,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Nutritious / Tasty,Boiled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Blanched,N/A,Edible,Roasted,N/A,
Algae,Aquatic,Salt Water,Common,Small Patch (1-12),Average (25cm-1m),Colonial Mass,Random,Rhizoid,Smooth,Green,N/A,Other,Green,N/A,Smooth,Green,N/A,Compound,Stem / Trunk,Obtuse (Bluntly Tipped),Sinuate,Waxy,Parallel (Veins Arranged Axially Not Intersecting),Whorls (3-5),Smooth,Gold,N/A,Suckers,Spore,Gravity,Spray,Funnel,Small (5-10mm),Round,Scaly,Branch Points,Sweet,Poly-Annual (2-7 Years),Smooth,Green,Solid,0,2-4,Symbiotic,Mobile,Non-Sentient,N/A,Medicinal / Other,Decoction,Cardiac,Medicinal / Other,Powder,Re-Roll,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Plains / Savannah,Uncommon,Small Patch (1-12),Small (5-25cm),Stem / Trunk,Radial,Tubers,Smooth,Yellow,N/A,Scaly,Grey,N/A,Flaky,Green,N/A,Broad,Terminal,Linear (Parallel Margins & Elongate),Serrulate,Waxy,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Scaly,White & Yellow,Phases & Solid,Seeds,Nut,Gravity,Pairs,Cone,Avg. (1-5cm),Wavy,Smooth,Terminal,Sweet,Poly-Annual (2-7 Years),Flaky,Red,Blushed,4-9,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Roasted,N/A,Medicinal / Other,Powder,Anesthetic,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Edible,Dried,N/A,
Herbaceous,Aquatic,Fresh Water,Common,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,Radial,Fibrous,Waxy,Black,N/A,Smooth,Violet,N/A,Smooth,Orange,N/A,Compound,Branch Points,Lanceolate (Pointed at Both Ends),Ciliate,Sticky,Palmate (Several Primary Veins Diverging from a Point),Singles (1),Smooth,White,N/A,Seeds,Fruit,Animal,Pairs,Bell,Avg. (1-5cm),Curly,Waxy,Terminal,Musky,Annual (Once),Rough,Red,Phases,10+,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Dried,N/A,Edible,Steeped,N/A,Edible,Boiled,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Edible,Blanched,N/A,
Woody,Terrestrial,Plains / Savannah,Common,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Radial,Rhizoid,Smooth,Gold,N/A,Smooth,Brown,N/A,Smooth,Green,N/A,Compound,Branch Points & Random Interval,Rhomboid (Diamond),Lobate,VelvetyDusty,Parallel (Veins Arranged Axially Not Intersecting),Clusters (6+),Rough,Green,N/A,Seeds,Nut,Animal,Compound,Complex,Avg. (1-5cm),Wavy,Veined,Regular Interval & Random Interval,Foul,Poly-Annual (2-7 Years),Rough,Blue,Stripes,10+,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible & Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Infusion,Alterative,Medicinal / Other,Vapor / Smoke,Anthelmintic,
Woody,Terrestrial,Marsh / Swamp / Bog,Very Common,Solitary (1-2),Large (1-10m),Stem / Trunk,Radial,Advantageous,Smooth,Green,N/A,Rough,White,N/A,Waxy,Copper,N/A,None,Terminal,Poly-Foliate (2-7 Leaflets),Crenate,Sticky,Reticulate (Smaller Veins Forming a Network),Whorls (3-5),Scaly & Rough,Gold,N/A,Seeds,Nut,Gravity,Other,Disc,Large (5-10cm),Wavy,Veined,Random Interval,Foul,Annual (Once),Rough,Green,Solid & Blushed,4-9,5+,Photo / Chemo-Synthetic,Mobile,Non-Sentient,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Rubbed,Carminative,
Woody,Terrestrial,Forest / Jungle & Forest / Jungle,Very Rare,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Random,Fibrous,Scaly,Green,N/A,Smooth,White,N/A,Waxy,Yellow,N/A,Broad,Branch Points,Obovate (Egg Narrow at Base),Serate,Scaly,Dichotomous (Veins Branching in Symmetric Pairs),Clusters (6+),Scaly,Yellow,N/A,Seeds,Fruit,Animal,Compound,Sphere,Avg. (1-5cm),Feathery,Veined,Terminal,Sweet,Poly-Annual (2-7 Years),Smooth,Green,Patches,10+,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Raw,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Edible,Steeped,N/A,Edible,Raw,N/A,Medicinal / Other & Medicinal / Other,N/A,N/A,
Herbaceous,Terrestrial,Hills / Scrub,Common,Medium Patch (12-120),Small (5-25cm),Multiple Stems / Trunks,Random,Tap,Smooth,Brown,N/A,Flaky,Blue,N/A,Smooth,Black,N/A,Compound,Terminal,Acicular (Needle),Crenate,Smooth,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Smooth,Silver,N/A,Seeds,Grain,Gravity,Spray,Bell,Avg. (1-5cm),Curly,Waxy,Random Interval,Sweet,Perennial (Yearly),Smooth,Silver,Luminescent,10+,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Nutritious / Tasty,Steeped,N/A,Medicinal / Other,Grated,Balsam,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Dried,N/A,Medicinal / Other,Crushed,Anodyne,
Woody,Aquatic,Fresh Water,Common,Large Patch (120+),Average (25cm-1m),Stem / Trunk,Random,Tap,Rough,Orange,N/A,Flaky,Gold,N/A,Rough,Brown,N/A,Needles,Terminal,Reniform (Kidney),Dentate,Hairy,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Scaly,Black,N/A,Seeds,Fruit,Animal,Single,Cone,Avg. (1-5cm),Curly,Velvety,Regular Interval,Foul,Annual (Once),Rough,Orange,Solid,0,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Roasted,N/A,Edible,Ground,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Syrup,Emmenagogue,
Woody,Terrestrial,Plains / Savannah,Rare,Large Patch (120+),Large (1-10m),Stem / Trunk,Ordered,Fibrous,Scaly,Red,N/A,Smooth,Brown,N/A,Smooth,Copper,N/A,Broad,Terminal,Flabellate (Fan Shaped),Dentate,Waxy,Palmate (Several Primary Veins Diverging from a Point),Singles (1),Rough,Red,N/A,Seeds,Nut,Gravity,Single,Disc,Avg. (1-5cm),Toothed,Smooth,Regular Interval,Sweet,Poly-Annual (2-7 Years),Smooth,Green,Night Blooming,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Syrup,Cardiac,Edible,Ground,N/A,N/A,N/A,N/A,Edible,Roasted,N/A,Medicinal / Other,Crushed,Stomachic,Non-Edible,N/A,N/A,
