1: Main Flora Type,1: Main Flora Type,2a: Aquatic Sub-Habitat or 2b: Other Sub-Habitat,2c: Rarity,3: Grouping,4: Size,5: Main Body,5a: Branches,5b: Roots,5c: Surface For Main Body,5d: Color For  Main Body,5e: Color Pattern For Main Body,5c: Surface For Branches,5d: Color For  Branches,5e: Color Pattern For Branches,5c: Surface For Roots,5d: Color For  Roots,5e: Color Pattern For Roots,6: Leaves,6a: Leaf Location,6b: Leaf Shape,6c: Leaf Margin,6c: Leaf Surface,6d: Leaf Venation,6e: Leaf Numbers,5c: Surface For Leaves,5d: Color For  Leaves,5e: Color Pattern For Leaves,7: Reproduction,7a: Seeds,7b: Primary Dispersal,7c: Flower Type,7d: Flower Shape,7e: Flower Size,7f: Pedal Shape,7g: Pedal Surface,7h: Flower Location,7i: Flower Scent,7j: Flower Frequency,5c: Surface For Flowers,5d: Color For  Flowers,7k: Flower Pattern,7l: Stamens,7m: Pistils,8: Diet,8a: Tropism,9: Sentience,9a: Sentience Type,10: Edibility For Leaves,10a: Edible Preparation For Leaves or 10c: Medicinal Preparation For Leaves,10b: Medicinal Properties For Leaves,10: Edibility For Flowers,10a: Edible Preparation For Flowers or 10c: Medicinal Preparation For Flowers,10b: Medicinal Properties For Flowers,10: Edibility For Fruit,10a: Edible Preparation For Fruit or 10c: Medicinal Preparation For Fruit,10b: Medicinal Properties For Fruit,10: Edibility For Bark,10a: Edible Preparation For Bark or 10c: Medicinal Preparation For Bark,10b: Medicinal Properties For Bark,10: Edibility For Stems,10a: Edible Preparation For Stems or 10c: Medicinal Preparation For Stems,10b: Medicinal Properties For Stems,10: Edibility For Roots,10a: Edible Preparation For Roots or 10c: Medicinal Preparation For Roots,10b: Medicinal Properties For Roots,
Herbaceous,Terrestrial,Hills / Scrub,Rare,Medium Patch (12-120),Average (25cm-1m),Colonial Mass,Radial,Fibrous,Smooth,Green,N/A,Waxy,Green,N/A,Smooth,Orange,N/A,Compound,Regular Interval,Linear (Parallel Margins & Elongate),Serate,Waxy,Parallel (Veins Arranged Axially Not Intersecting),Singles (1),Smooth,Violet,N/A,Suckers,Nut,Animal,Single,Cone,Tiny (<5mm),Toothed,Velvety,Random Interval,Sweet,Annual (Once),Waxy,Black,Stripes,0,5+,Symbiotic,Gravity & Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Ground,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Essence,Vesicant,Edible,Dried,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Uncommon,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,Radial,Tubers,Flaky,Green,N/A,Smooth,Yellow,N/A,Smooth,Green,N/A,Blades,Terminal,Spear-Shaped (Pointed Barbbed-Base),Serrulate,VelvetyDusty,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Smooth,Green,N/A,Seeds,Grain,Animal,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Touch & Gravity,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Infusion,Vasodialator,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Fresh Water,Uncommon,Small Patch (1-12),Large (1-10m),Multiple Stems / Trunks,Radial,Rhizoid,Waxy,Yellow,N/A,Waxy,Copper,N/A,Smooth,White,N/A,Broad,Regular Interval,Pinnatisect (Deep Opposite Lobing),Serate,Smooth,None,Clusters (6+),Waxy,Black,N/A,Suckers,Fruit,Animal,Pairs,Funnel,Small (5-10mm),Oval,Hairy,Random Interval,Sweet,Perennial (Yearly),Smooth,Green,Translucent,10+,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Edible,Roasted,N/A,Edible,Raw,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Forest / Jungle,Rare,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,Radial,Tap,Smooth,Orange,N/A,Smooth,Yellow,N/A,Smooth,Brown,N/A,Needles,Branch Points,Poly-Foliate (2-7 Leaflets),Smooth,Smooth,Arcute (Secondary Veins Bending Towards Apex),Whorls (3-5),Rough,Yellow,N/A,Seeds,Nut,Animal,Spray,Bell,Tiny (<5mm),Toothed & Feathery,Smooth,Terminal,Sweet,Other,Smooth,Violet,Spotted,4-9,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Blanched,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Infusion,Counterirritant,
Fungus,Terrestrial,Forest / Jungle,Uncommon,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,None,Tubers,Smooth,Yellow,N/A,Other,Black,N/A,Other,White & Yellow,Spotted,Broad,Terminal,Acuminate (Taper to Long Point),Sinuate,Sticky,Parallel (Veins Arranged Axially Not Intersecting),Whorls (3-5),Scaly,Red,N/A,Seeds,Spore,Animal,Compound,Funnel,Small (5-10mm),Thread,Smooth,Branch Points,None,Annual (Once),Other,Copper,Stripes,4-9,2-4,Decay,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Boiled,N/A,Medicinal / Other,Decoction,Antipyretic,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Ground,N/A,
Woody,Terrestrial,Plains / Savannah,Common,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,Random,Fibrous,Rough,Brown,N/A,Smooth,Copper,N/A,Scaly,Green,N/A,Compound,Terminal,Subulate (Awl),Dentate,VelvetyDusty,Pinnate (Secondary Veins Paired Oppositely),Singles (1),Scaly,White & Copper,Patches,Suckers,Nut,Animal,Single,Cone,Avg. (1-5cm),Curly,Velvety,Random Interval,None,Perennial (Yearly),Rough,Orange,Stripes,10+,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Steeped,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Dried,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Rare,Solitary (1-2),Average (25cm-1m),Creeper Vine,Radial,Fibrous,Smooth,Violet,N/A,Smooth,Green,N/A,Waxy,Brown,N/A,Compound,Random Interval,Spear-Shaped (Pointed Barbbed-Base),Lobate,Scaly,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Smooth,Copper,N/A,Suckers,Fruit,Animal,Single,Bell,Large (5-10cm),Toothed,Smooth,Branch Points,Musky,Other,Smooth,Green,Luminescent,1-3,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Tincture,Antispasmodic,Edible,Boiled,N/A,N/A,N/A,N/A,Medicinal / Other,Syrup,Digestive,Medicinal / Other,Crushed,Anticoagulant,
Herbaceous,Aquatic,Fresh Water,Uncommon,Solitary (1-2),Small (5-25cm),Stem / Trunk,Radial,Fibrous,Other,Green,N/A,Rough,Grey,N/A,Smooth,Yellow,N/A,Blades,Stem / Trunk,Linear (Parallel Margins & Elongate),Serrulate,Smooth,Reticulate (Smaller Veins Forming a Network),Clusters (6+),Smooth,Yellow,N/A,Seeds,Nut,Wind,Other,Funnel,Avg. (1-5cm),Oval,Sticky,Stem / Trunk,Sweet,Other,Smooth,Yellow,Solid,4-9,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Dried,N/A,Medicinal / Other,Vapor / Smoke,Mysical / Other,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Rubbed,Emmenagogue,Edible,Dried,N/A,
Herbaceous,Terrestrial,Marsh / Swamp / Bog,Uncommon,Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Radial,Fibrous,Smooth,Gold,N/A,Smooth,Green,N/A,Other,Brown,N/A,Broad,Random Interval,Pedate (Palmate Divided Latteral Lobes),Smooth,Scaly,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5),Smooth,Brown,N/A,Budding / Fragmentation,Spore,Animal,Compound,Disc,Small (5-10mm),Blade,Waxy,Terminal,Musky,Other,Smooth,Grey,Solid,1-3,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Ground,N/A,Nutritious / Tasty,Boiled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Other,Errihine,Non-Edible,N/A,N/A,
Fungus,Terrestrial,Forest / Jungle & Forest / Jungle,Rare,Small Patch (1-12),Tiny (<5cm),Multiple Stems / Trunks,None,None,Smooth,Blue,N/A,Smooth,Green & Yellow,Translucent,Smooth,Red,N/A,Needles,Terminal,Poly-Foliate (2-7 Leaflets),Serate,VelvetyDusty,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Pairs (2),Rough,Red,N/A,Seeds,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Decay,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Dried,N/A,Nutritious / Tasty,Dried,N/A,
Woody,Terrestrial,Hills / Scrub,Uncommon,Large Patch (120+),Large (1-10m),Multiple Stems / Trunks,Random,Tap,Other,Silver,N/A,Smooth,Silver,N/A,Rough,Green,N/A,Compound,Branch Points,Digitate (Finger-Like Lobes),Sinuate,VelvetyDusty,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Flaky,Yellow,N/A,Seeds,Nut,Gravity,Pairs,Cone,Tiny (<5mm),Wavy,Hairy,Branch Points,Sweet,Perennial (Yearly),Flaky,Blue,Solid,4-9,0,Parasitic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Ground,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Roasted,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Plains / Savannah,Very Common,Medium Patch (12-120),Large (1-10m),Stem / Trunk,Random,Advantageous,Rough,Red,N/A,Smooth,Violet,N/A,Flaky,Gold,N/A,Broad,Regular Interval,Palmate (Hand-Like),Denticulate,Scaly,None,Clusters (6+),Rough,Red,N/A,Seeds,Fruit,Gravity,Pairs,Funnel,Avg. (1-5cm),Feathery,Veined,Terminal,Musky,Annual (Once),Rough,Gold,Spotted,4-9,5+,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Medicinal / Other,Ground,Depressant,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Edible,Roasted,N/A,Medicinal / Other,Powder,Balsam,
Herbaceous,Aquatic,Brackish,Common,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Random,Rhizoid,Smooth,Brown,N/A,Smooth,Black,N/A,Waxy,Green,N/A,Needles,Branch Points,Pinnatisect (Deep Opposite Lobing),Sinuate & Undulate,Waxy,None,Whorls (3-5),Smooth,Silver,N/A,Seeds,Grain,Gravity,Bunches,Cone,Huge (>10cm),Feathery,Smooth,Terminal,Musky,Perennial (Yearly),Smooth,Brown,Patches,1-3,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Syrup,Pectoral,Edible,Steeped,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Ground,N/A,Non-Edible,N/A,N/A,
Woody,Aquatic,Salt Water,Uncommon,Large Patch (120+),Huge (>10m),Creeper Vine,Radial,Fibrous,Smooth,Blue,N/A,Waxy,Green,N/A,Smooth,Orange,N/A,Broad,Branch Points,Spatulate (Spoon),Sinuate,Scaly,Dichotomous (Veins Branching in Symmetric Pairs),Whorls (3-5),Smooth,Grey,N/A,Seeds,Fruit,Gravity,Other,Spike,Avg. (1-5cm),Oval,Smooth,Stem / Trunk,Sweet,Perennial (Yearly),Flaky,Green,Blushed,4-9,2-4,Photo / Chemo-Synthetic,None,Non-Sentient,N/A,Medicinal / Other,Poultice,Digestive,Medicinal / Other,Infusion,Antiphlogistic,Non-Edible,N/A,N/A,Medicinal / Other,Wash,Anodyne,Edible,Ground,N/A,Medicinal / Other,Cold Compress,Depressant,
Herbaceous,Terrestrial,Plains / Savannah,Rare,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,None,Tap,Smooth,Green,N/A,Smooth,Red,N/A,Waxy,Green,N/A,Blades,Terminal,Obcordate (Heart Stem at Point),Ciliate,Smooth & Waxy,Palmate (Several Primary Veins Diverging from a Point),Pairs (2),Smooth,Grey,N/A,Budding / Fragmentation,Grain,Gravity,Spray,Funnel,Small (5-10mm),Wavy,Sticky,Terminal,Sweet,Annual (Once),Scaly,Grey,Night Closing,4-9,5+,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Medicinal / Other,Grated,Antilithic,Medicinal / Other,Essence,Glue,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Grated,Antilithic,Medicinal / Other,Vapor / Smoke,Appetizer,
Woody,Terrestrial,Plains / Savannah,Uncommon,Solitary (1-2),Average (25cm-1m),Multiple Stems / Trunks,Random,Tap,Rough,White,N/A,Smooth,Green,N/A,Rough,Red,N/A,Needles,Terminal,Pedate (Palmate Divided Latteral Lobes),Dentate,VelvetyDusty,Dichotomous (Veins Branching in Symmetric Pairs),Pairs (2),Rough,Black,N/A,Budding / Fragmentation,Fruit,Animal,Bunches,Disc,Large (5-10cm),Feathery,Hairy,Regular Interval,Musky,Annual (Once),Flaky,White,Luminescent,4-9,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Edible,Blanched,N/A,Edible,Raw,N/A,Non-Edible & Edible,N/A,N/A,Medicinal / Other,Fomentation,Caustic,
Herbaceous,Terrestrial,Plains / Savannah,Very Rare,Solitary (1-2),Average (25cm-1m),Stem / Trunk,Radial,Fibrous,Smooth,Blue,N/A,Flaky,Yellow,N/A,Waxy,Green,N/A,Broad,Terminal,Pinnatisect (Deep Opposite Lobing),Smooth,VelvetyDusty,None,Clusters (6+),Smooth,Gold,N/A,Seeds,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Roasted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Edible,Dried,N/A,
Herbaceous,Aquatic,Brackish,Very Common,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,Random,Fibrous,Rough,Copper,N/A,Smooth,Brown & Brown,Patches,Smooth,Copper,N/A,Needles,Random Interval,Obovate (Egg Narrow at Base),Lobate,Sticky,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5),Smooth,Grey,N/A,Suckers,Grain,Water,Bunches,Bell,Avg. (1-5cm),Oval,Dusty,Regular Interval,Foul,Annual (Once),Waxy,Violet,Mimicry & Patches,10+,0,Decay,Gravity,Non-Sentient,N/A,Medicinal / Other,Crushed,Narcotic,Medicinal / Other,Powder,Anticoagulant,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Raw,N/A,Medicinal / Other,Ground,Calmative,
Fungus,Terrestrial,Marsh / Swamp / Bog,Uncommon,Solitary (1-2),Tiny (<5cm),Colonial Mass,None,Rhizoid,Smooth,Red,N/A,Other,Silver,N/A,Smooth,Gold,N/A,Needles,Terminal,Reniform (Kidney),Serrulate,Smooth,Reticulate (Smaller Veins Forming a Network),Singles (1),Smooth,Orange,N/A,Suckers,Spore,Animal,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Decay,Heat,Non-Sentient,N/A,Nutritious / Tasty,Dried,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Fomentation,Anthelmintic,Edible,Blanched,N/A,
Woody,Terrestrial,Plains / Savannah,Very Common,Large Patch (120+),Huge (>10m),Multiple Stems / Trunks,Random,Fibrous,Scaly,Grey,N/A,Rough,Brown,N/A,Rough,Black,N/A,Compound,Terminal,Acicular (Needle),Undulate,Waxy,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Smooth,Yellow,N/A,Seeds,Nut,Gravity,Single,Cone,Small (5-10mm),Thread,Veined,Stem / Trunk,None,Annual (Once),Waxy,White,Blushed,1-3,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Boiled,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,Edible,Dried,N/A,
Fungus,Terrestrial,Forest / Jungle,Uncommon,Solitary (1-2),Small (5-25cm),Multiple Stems / Trunks,None,Advantageous,Other,Blue,N/A,Smooth,Green,N/A,Smooth,Red & Green,Stripes,Broad,Terminal,Ovate (Egg Wide at Base),Serrulate,Scaly,Parallel (Veins Arranged Axially Not Intersecting),Singles (1),Smooth,Violet,N/A,Seeds,Spore,Water,Other,Complex,Small (5-10mm),Toothed,Smooth,Terminal,Sweet,Perennial (Yearly),Other,Green,Solid,4-9,5+,Decay,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Ground,N/A,Medicinal / Other,Crushed,Antiphlogistic,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Ground,N/A,Nutritious / Tasty,Steeped,N/A,
Herbaceous,Aquatic,Fresh Water,Common,Small Patch (1-12),Average (25cm-1m),Stem / Trunk,Random,Fibrous,Smooth,Copper,N/A,Smooth,Yellow,N/A,Smooth,White & Yellow,Luminescent,Broad,Terminal,Spear-Shaped (Pointed Barbbed-Base),Lobate,Smooth,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Whorls (3-5),Smooth,Blue,N/A,Seeds,Grain,Gravity,Spray,Spike,Large (5-10cm),Wavy,Dusty,Regular Interval,Sweet,Other,Smooth,Gold,Phases,10+,5+,Photo / Chemo-Synthetic,None,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Ground,Cathartic,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Ground,N/A,Edible,Dried,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Rare,Medium Patch (12-120),Large (1-10m),Stem / Trunk,None,Tap,Other,Green,N/A,Smooth,Brown,N/A,Smooth,Violet,N/A,Broad,Terminal,Lanceolate (Pointed at Both Ends),Serate,Hairy,Dichotomous (Veins Branching in Symmetric Pairs),Clusters (6+),Waxy,Green,N/A,Suckers,Fruit,Animal,Pairs,Funnel,Avg. (1-5cm),Toothed,Smooth,Terminal,Sweet,Other,Smooth,Green,Patches & Solid,4-9,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Tincture,Hypnotic,Non-Edible,N/A,N/A,Edible,Blanched,N/A,
Fungus,Terrestrial,Plains / Savannah,Common,Solitary (1-2),Tiny (<5cm),Stem / Trunk,None,Rhizoid,Smooth,Yellow,N/A,Scaly,Gold,N/A,Smooth,Green,N/A,Blades,Terminal,Pedate (Palmate Divided Latteral Lobes),Serate,Smooth & Waxy,Reticulate (Smaller Veins Forming a Network),Singles (1),Smooth,Copper,N/A,Suckers,Spore,Wind,Other,Cone,Avg. (1-5cm),Blade & Oval,Velvety,Random Interval,Foul,Annual (Once),Smooth,Silver,Solid,10+,0,Decay,Gravity,Non-Sentient,N/A,Edible,Steeped,N/A,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Blanched,N/A,Nutritious / Tasty,Roasted,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Uncommon,Medium Patch (12-120),Small (5-25cm),Multiple Stems / Trunks,Random,Tap,Smooth,Black,N/A,Other,Grey,N/A,Smooth,Brown,N/A,Broad,Regular Interval,Acicular (Needle),Lobate,Error: Roll Out of Range,Pinnate (Secondary Veins Paired Oppositely),Singles (1),Flaky,Green,N/A,Seeds,Grain,Wind,Other,Cone,Avg. (1-5cm),Wavy,Sticky,Branch Points,Sweet,Annual (Once),Waxy,Green,Mottled,0,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Roasted,N/A,Medicinal / Other,Ground,Abortifacient,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Ground,Diuretic,Medicinal / Other,Juice,Deodorant,
Herbaceous,Aquatic,Salt Water,Common,Medium Patch (12-120),Average (25cm-1m),Colonial Mass,Random,Fibrous,Scaly,Brown,N/A,Waxy,Blue,N/A,Smooth,Green,N/A,Compound,Branch Points,Linear (Parallel Margins & Elongate) & Ovate (Egg Wide at Base),Sinuate,Scaly,Dichotomous (Veins Branching in Symmetric Pairs),Singles (1),Smooth,Yellow,N/A,Seeds,Nut,Animal,Pairs,Sphere,Avg. (1-5cm),Wavy,Hairy,Random Interval,Sweet,Annual (Once),Waxy,Brown,Blushed,4-9,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Cold Compress,Acrid,Medicinal / Other,Fomentation,Re-Roll,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Steeped,N/A,Edible,Steeped,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Uncommon,Solitary (1-2),Small (5-25cm),Stem / Trunk,Ordered,Fibrous,Smooth,Orange,N/A,Rough,White,N/A,Smooth,Yellow,N/A,Blades,Terminal,Elliptic (Oval Small or No Point),Spiny,VelvetyDusty,Reticulate (Smaller Veins Forming a Network),Pairs (2),Smooth,Green,N/A,Suckers,Grain,Wind,Compound,Disc,Avg. (1-5cm),Oval,Smooth,Terminal,Musky,Perennial (Yearly),Smooth,Orange,Blushed,1-3,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Nutritious / Tasty,Boiled,N/A,Edible,Dried,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Ground,Cardiac,Medicinal / Other,Fomentation,Irritant,
Herbaceous,Terrestrial,Marsh / Swamp / Bog,Common,Solitary (1-2),Average (25cm-1m),Multiple Stems / Trunks,Radial,Fibrous,Smooth,Green,N/A,Waxy,Silver,N/A,Flaky,White,N/A,Broad,Terminal,Pedate (Palmate Divided Latteral Lobes),Serrulate,Waxy,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Waxy,Green,N/A,Suckers,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Parasitic,None,Non-Sentient,N/A,Medicinal / Other,Essence,Nauseant,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Grated,Emmenagogue,Edible,Raw,N/A,
Herbaceous,Sub-Terrestrial,Plains / Savannah,Common,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,Radial,Tap,Waxy,Brown,N/A,Waxy,White,N/A,Waxy,Gold,N/A,None,Stem / Trunk,Palmate (Hand-Like),Sinuate,Smooth,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Rough,White,N/A,Seeds,Grain,Water,Other,Cone,Small (5-10mm),Round,Dusty,Random Interval,Foul,Annual (Once),Smooth,Green,Iridescent & Translucent,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,N/A,N/A,N/A,Medicinal / Other,Fomentation,Errihine,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,
Fungus,Terrestrial,Hills / Scrub,Common,Small Patch (1-12),Small (5-25cm),Colonial Mass,None,Tap,Smooth,Red,N/A,Other,Black,N/A,Smooth,Brown,N/A,Needles & Blades,Terminal,Linear (Parallel Margins & Elongate),Serate,Scaly,Cross-Venulate (Small Veins Connecting Secondary Veins),Whorls (3-5),Smooth,Green,N/A,Seeds,Spore,Animal,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Decay,Gravity,Non-Sentient,N/A,Edible,Blanched,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Other,Aphrodesiac,Non-Edible,N/A,N/A,
Fungus,Sub-Terrestrial,Forest / Jungle & Mountains,Uncommon,Large Patch (120+),Tiny (<5cm),Stem / Trunk,None,Rhizoid,Smooth,Red,N/A,Smooth,Brown,N/A,Smooth,Copper,N/A,Needles,Terminal,Deltoid (Triangular),Ciliate,VelvetyDusty,Arcute (Secondary Veins Bending Towards Apex),Whorls (3-5),Waxy,Silver,N/A,Seeds,Spore,Animal,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Decay,Heat,Non-Sentient,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Dried,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Common,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Radial,Fibrous,Waxy,Green,N/A,Smooth,Grey,N/A,Smooth,Green & Orange,Spotted,Broad,Branch Points,Acuminate (Taper to Long Point),Smooth,VelvetyDusty,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Smooth,Black,N/A,Budding / Fragmentation,Grain,Animal,Spray,Disc,Avg. (1-5cm),Wavy,Hairy,Terminal,Foul,Annual (Once),Smooth,Brown & White,Spotted,1-3,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Cold Compress,Antiscorbutic,Medicinal / Other,Crushed,Analgesic,
Herbaceous,Aquatic,Fresh Water,Uncommon,Small Patch (1-12),Average (25cm-1m),Stem / Trunk,None,Rhizoid,Smooth,Yellow,N/A,Waxy,Orange,N/A,Smooth,Green,N/A,Compound,Branch Points,Rhomboid (Diamond),Denticulate,VelvetyDusty,Reticulate (Smaller Veins Forming a Network),Clusters (6+),Waxy,Silver,N/A,Budding / Fragmentation,Grain,Water,Spray,Sphere,Tiny (<5mm),Curly,Smooth,Branch Points,Sweet,Annual (Once),Waxy,White,Blushed,0,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Nutritious / Tasty,Blanched,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Ground,Refridgerant,
Algae,Aquatic,Salt Water,Uncommon,Small Patch (1-12),Tiny (<5cm),Creeper Vine,Ordered,None,Smooth,Black,N/A,Smooth,Grey,N/A,Other,Green,N/A,None,Terminal,Acicular (Needle),Lobate,Smooth,Parallel (Veins Arranged Axially Not Intersecting),Whorls (3-5),Smooth,Violet,N/A,Other,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
