1: Main Flora Type,1: Main Flora Type,2a: Aquatic Sub-Habitat or 2b: Other Sub-Habitat,2c: Rarity,3: Grouping,4: Size,5: Main Body,5a: Branches,5b: Roots,5c: Surface For Main Body,5d: Color For  Main Body,5e: Color Pattern For Main Body,5c: Surface For Branches,5d: Color For  Branches,5e: Color Pattern For Branches,5c: Surface For Roots,5d: Color For  Roots,5e: Color Pattern For Roots,6: Leaves,6a: Leaf Location,6b: Leaf Shape,6c: Leaf Margin,6c: Leaf Surface,6d: Leaf Venation,6e: Leaf Numbers,5c: Surface For Leaves,5d: Color For  Leaves,5e: Color Pattern For Leaves,7: Reproduction,7a: Seeds,7b: Primary Dispersal,7c: Flower Type,7d: Flower Shape,7e: Flower Size,7f: Pedal Shape,7g: Pedal Surface,7h: Flower Location,7i: Flower Scent,7j: Flower Frequency,5c: Surface For Flowers,5d: Color For  Flowers,7k: Flower Pattern,7l: Stamens,7m: Pistils,8: Diet,8a: Tropism,9: Sentience,9a: Sentience Type,10: Edibility For Leaves,10a: Edible Preparation For Leaves or 10c: Medicinal Preparation For Leaves,10b: Medicinal Properties For Leaves,10: Edibility For Flowers,10a: Edible Preparation For Flowers or 10c: Medicinal Preparation For Flowers,10b: Medicinal Properties For Flowers,10: Edibility For Fruit,10a: Edible Preparation For Fruit or 10c: Medicinal Preparation For Fruit,10b: Medicinal Properties For Fruit,10: Edibility For Bark,10a: Edible Preparation For Bark or 10c: Medicinal Preparation For Bark,10b: Medicinal Properties For Bark,10: Edibility For Stems,10a: Edible Preparation For Stems or 10c: Medicinal Preparation For Stems,10b: Medicinal Properties For Stems,10: Edibility For Roots,10a: Edible Preparation For Roots or 10c: Medicinal Preparation For Roots,10b: Medicinal Properties For Roots,
Herbaceous,Aquatic,Salt Water,Uncommon,Medium Patch (12-120),Small (5-25cm),Creeper Vine,Radial,Tubers,Smooth,Green & Black,Phases & Phases,Smooth,Brown,N/A,Flaky,Silver,N/A,Compound,Random Interval,Lobed (Deeply Indented Margins),Smooth,Smooth,Parallel (Veins Arranged Axially Not Intersecting),Singles (1),Rough,Gold,N/A,Seeds,Fruit,Water,Pairs,Bell,Avg. (1-5cm),Round,Waxy,Branch Points,Foul,Poly-Annual (2-7 Years),Smooth,Green,Mottled,4-9,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Re-Roll,Antiseptic,Medicinal / Other,Cold Compress,Emetic,Edible,Steeped,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Rare,Solitary (1-2),Average (25cm-1m),Multiple Stems / Trunks,Random,Fibrous,Smooth,Orange,N/A,Smooth,Silver,N/A,Smooth,White,N/A,Compound,Terminal,Acuminate (Taper to Long Point),Sinuate,Hairy,Parallel (Veins Arranged Axially Not Intersecting),Pairs (2),Rough,Green,N/A,Suckers,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,None,Non-Sentient,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Nutritious / Tasty,Raw,N/A,
Herbaceous,Sub-Terrestrial,Plains / Savannah,Uncommon,Solitary (1-2),Average (25cm-1m),Creeper Vine,Random,Fibrous,Smooth,Yellow,N/A,Flaky,Green,N/A,Smooth,Red,N/A,Blades,Terminal,Cuneate (Wedge Accute Base),Sinuate,Scaly,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Smooth,White,N/A,Seeds,Fruit,Animal,Spray,Complex,Avg. (1-5cm),Feathery,Sticky,Terminal,Sweet,Poly-Annual (2-7 Years),Rough,Orange,Spotted,4-9,5+,Photo / Chemo-Synthetic,Mobile,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Roasted,N/A,Edible,Boiled,N/A,N/A,N/A,N/A,Nutritious / Tasty,Steeped,N/A,Medicinal / Other,Essence,Antiemetic,
Herbaceous,Terrestrial,Forest / Jungle,Uncommon,Solitary (1-2),Small (5-25cm),Stem / Trunk,None,Fibrous,Smooth,Grey,N/A,Smooth,Green,N/A,Other,Violet,N/A,Broad,Terminal,Poly-Foliate (2-7 Leaflets),Dentate,Waxy,Palmate (Several Primary Veins Diverging from a Point),Pairs (2),Smooth,Green,N/A,Suckers,Grain,Gravity,Compound,Spike,Small (5-10mm),Wavy & Curly,Smooth,Terminal,Foul,Perennial (Yearly),Waxy,Copper,Patches,4-9,0,Photo / Chemo-Synthetic,Gravity,Sentient,Instinctual,Non-Edible,N/A,N/A,Medicinal / Other,Bath,Antitussive,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Edible,Steeped,N/A,
Herbaceous,Aquatic,Fresh Water,Rare,Large Patch (120+),Average (25cm-1m),Creeper Vine,None,Rhizoid,Smooth,Violet,N/A,Smooth,Yellow,N/A,Flaky,Brown,N/A,Compound,Terminal,Pinnatisect (Deep Opposite Lobing) & Flabellate (Fan Shaped),Crenate,Smooth,None,Clusters (6+),Smooth,Green,N/A,Budding / Fragmentation,Spore,Animal,Spray,Disc,Avg. (1-5cm),Wavy & Oval,Dusty,Stem / Trunk,Other / Specific,Annual (Once),Scaly,Green,Solid,10+,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Essence,Abortifacient,Medicinal / Other,Grated,Glue,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Fungus,Terrestrial,Plains / Savannah,Common,Solitary (1-2),Average (25cm-1m),Stem / Trunk,None,Rhizoid,Smooth,Green,N/A,Smooth,Yellow,N/A,Smooth,Silver,N/A,Broad,Terminal,Linear (Parallel Margins & Elongate),Sinuate,Scaly,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5) & Clusters (6+),Flaky,Orange,N/A,Seeds,Other,Wind,Compound,Cone,Avg. (1-5cm),Round,Hairy,Branch Points,Sweet,Annual (Once),Smooth,Brown,Mottled,4-9,5+,Decay,Gravity,Non-Sentient,N/A,Medicinal / Other,Juice,Errihine,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Plains / Savannah,Uncommon,Solitary (1-2),Large (1-10m),Stem / Trunk,Radial,Tap,Smooth,Red,N/A,Scaly,Grey,N/A,Smooth,Grey,N/A,Broad,Terminal,Reniform (Kidney),Undulate,Smooth,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Pairs (2),Scaly,Black,N/A,Suckers,Nut,Animal,Spray,Bell,Small (5-10mm),Oval & Wavy,Velvety,Branch Points,None,Other,Scaly,Yellow,Spotted,4-9,2-4,Photo / Chemo-Synthetic,Motile,Non-Sentient,N/A,Edible,Steeped,N/A,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Dried,N/A,Medicinal / Other,Powder,Errihine,
Herbaceous,Sub-Terrestrial,Forest / Jungle,Uncommon,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,None,Fibrous,Smooth,Green,N/A,Smooth,Black,N/A,Waxy,Brown,N/A,Broad,Terminal,Cordate (Heart Stem in Cleft),Ciliate,Scaly,Arcute (Secondary Veins Bending Towards Apex),Pairs (2),Smooth,Green,N/A,Seeds,Grain,Wind,Other,Funnel,Large (5-10cm),Toothed,Veined,Regular Interval,Musky,Other,Smooth,Grey,Phases,10+,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Ground,Alterative,Nutritious / Tasty,Dried,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Ground,N/A,Nutritious / Tasty,Dried,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Uncommon,Small Patch (1-12),Huge (>10m),Multiple Stems / Trunks,None,Fibrous,Waxy,Green,N/A,Smooth,Green,N/A,Waxy,Green,N/A,None,Terminal,Spear-Shaped (Pointed Barbbed-Base),Dentate,VelvetyDusty,None,Singles (1) & Singles (1),Other,Brown,N/A,Budding / Fragmentation,Spore,Animal,Spray,Sphere,Avg. (1-5cm),Round,Velvety,Regular Interval,Sweet,Annual (Once),Smooth,Green,Blushed,10+,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,N/A,N/A,N/A,Medicinal / Other,Decoction,Antiscrufulous,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Grated,Dye,Edible,Ground,N/A,
Herbaceous,Aquatic,Fresh Water,Uncommon,Solitary (1-2),Average (25cm-1m),Stem / Trunk,Random,Tap,Waxy,Green,N/A,Smooth,Red,N/A,Smooth,White,N/A,Blades,Regular Interval,Acuminate (Taper to Long Point),Sinuate,Waxy,Pinnate (Secondary Veins Paired Oppositely),Singles (1),Waxy,Blue,N/A,Suckers,Grain,Gravity,Bunches,Cone,Small (5-10mm),Curly,Smooth,Terminal,Other / Specific,Annual (Once),Smooth,Blue,Iridescent & Luminescent,1-3,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Steeped,N/A,Medicinal / Other,Fomentation,Refridgerant,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Bath,Deodorant,Edible,Raw,N/A,
Woody,Terrestrial,Mountains,Common,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,Radial,Fibrous,Rough,Brown,N/A,Rough,Yellow,N/A,Smooth,Copper,N/A,Compound,Branch Points,Lanceolate (Pointed at Both Ends),Ciliate & Serate,VelvetyDusty,Parallel (Veins Arranged Axially Not Intersecting),Pairs (2),Smooth,Red,N/A,Seeds,Fruit,Animal,Pairs,Bell,Small (5-10mm),Toothed,Smooth,Terminal,Sweet,Poly-Annual (2-7 Years),Waxy,Violet,Night Blooming,0,5+,Photo / Chemo-Synthetic,Light,Sentient,Instinctual,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Bath,Demulcent,Non-Edible,N/A,N/A,Nutritious / Tasty,Ground,N/A,Medicinal / Other,Fomentation,Hepatic,
Woody,Terrestrial,Forest / Jungle,Uncommon,Solitary (1-2),Average (25cm-1m),Creeper Vine,Ordered,Fibrous,Scaly,Blue & Green,Luminescent,Waxy,Grey,N/A,Smooth,Grey,N/A,Needles,Regular Interval & Regular Interval,Pinnatisect (Deep Opposite Lobing),Sinuate,Scaly & Smooth,Palmate (Several Primary Veins Diverging from a Point),Pairs (2),Waxy,White,N/A,Seeds,Nut,Animal,Bunches,Complex,Avg. (1-5cm),Blade,Velvety,Terminal,Sweet,Poly-Annual (2-7 Years),Waxy,Green,Spotted,1-3,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Boiled,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Ground,N/A,Edible,Blanched,N/A,
Woody,Terrestrial,Plains / Savannah,Rare,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,Radial,Fibrous,Rough,Copper,N/A,Rough,Green,N/A,Smooth & Flaky,Gold,N/A,Compound,Regular Interval,Deltoid (Triangular) & Hastatae (Triangular Basal Lobes),Dentate,Smooth,Parallel (Veins Arranged Axially Not Intersecting),Clusters (6+),Smooth,Gold,N/A,Budding / Fragmentation,Nut,Gravity,Single,Funnel,Small (5-10mm),Toothed,Hairy,Regular Interval,Sweet,Poly-Annual (2-7 Years),Smooth,Green,Spotted,10+,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Steeped,N/A,Medicinal / Other,Re-Roll,Carminative,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Non-Edible,N/A,N/A,
Woody,Sub-Terrestrial,Marsh / Swamp / Bog & Plains / Savannah,Uncommon,Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Ordered,Tap,Waxy,Green,N/A,Smooth,Violet,N/A,Smooth,Green,N/A,Broad,Terminal,Lobed (Deeply Indented Margins),Smooth,VelvetyDusty,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Whorls (3-5),Flaky,Green,N/A,Seeds,Fruit,Water,Compound,Cone,Avg. (1-5cm),Blade,Waxy,Terminal,Foul,Annual (Once),Waxy,Green,Solid,4-9,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Dried,N/A,Non-Edible,N/A,N/A,Edible,Blanched,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,
Herbaceous,Aquatic,Fresh Water,Very Rare,Large Patch (120+),Large (1-10m),Multiple Stems / Trunks,Random,Fibrous,Smooth,Brown,N/A,Waxy,Silver,N/A,Smooth,Grey,N/A,Compound,Random Interval,Lanceolate (Pointed at Both Ends),Serate,VelvetyDusty,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Smooth,Silver,N/A,Budding / Fragmentation,Spore,Wind,Bunches,Cone,Avg. (1-5cm),Wavy,Smooth,Terminal,Sweet,Perennial (Yearly),Smooth,Green,Mimicry,0,2-4,Predaceous,Gravity,Non-Sentient,N/A,Edible,Ground,N/A,Edible,Dried,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Fomentation,Depurative,
Herbaceous,Terrestrial,Forest / Jungle,Uncommon,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,None,Fibrous,Other,Orange & Green,Solid,Waxy,Blue,N/A,Other,Green,N/A,Compound,Regular Interval,Acuminate (Taper to Long Point),Undulate,Smooth,Arcute (Secondary Veins Bending Towards Apex),Pairs (2),Smooth & Smooth,Green,N/A,Budding / Fragmentation,Fruit,Other,Compound,Cone,Tiny (<5mm),Oval & Wavy,Velvety,Random Interval,Musky,Annual (Once),Smooth,Green,Mimicry,4-9,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Raw,N/A,Edible,Steeped,N/A,Medicinal / Other,Bath,Antiscrufulous,N/A,N/A,N/A,Edible,Boiled,N/A,Nutritious / Tasty,Steeped,N/A,
Herbaceous,Terrestrial,Forest / Jungle & Marsh / Swamp / Bog,Rare,Solitary (1-2),Average (25cm-1m),Creeper Vine,Random,Tap,Smooth,Grey,N/A,Smooth & Scaly,Green,N/A,Smooth,Yellow,N/A,Compound,Regular Interval,Poly-Foliate (2-7 Leaflets),Lobate,Hairy,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5),Smooth,Green,N/A,Suckers,Fruit,Animal,Pairs,Disc,Tiny (<5mm),Blade & Thread,Velvety,Terminal,Sweet,Annual (Once),Rough,Yellow,Blushed,4-9,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Bath,Antilithic,Medicinal / Other,Juice,Antitussive,Medicinal / Other,Cold Compress,Emollient,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,
Herbaceous,Terrestrial,Desert / Waste,Common,Small Patch (1-12),Average (25cm-1m),Creeper Vine,Random,Tap,Smooth,Grey,N/A,Other,Blue & Silver,Solid,Smooth,Gold & Silver,Solid,Broad,Branch Points,Subulate (Awl),Dentate,Smooth,Parallel (Veins Arranged Axially Not Intersecting),Clusters (6+),Rough,Red,N/A,Seeds,Fruit,Animal,Single,Disc,Avg. (1-5cm),Oval,Dusty,Regular Interval,Musky,Perennial (Yearly),Smooth,Green,Luminescent,1-3,0,Photo / Chemo-Synthetic,Heat,Non-Sentient,N/A,Edible,Dried,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Decoction,Febrifuge,N/A,N/A,N/A,Edible & Medicinal / Other,N/A,N/A,Edible,Blanched,N/A,
Woody,Terrestrial,Forest / Jungle,Uncommon,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Radial,Fibrous,Rough,Brown,N/A,Smooth,Green,N/A,Rough,Brown,N/A,Broad,Terminal,Obcordate (Heart Stem at Point),Serrulate,Scaly,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Smooth,Yellow,N/A,Seeds,Fruit,Water,Other,Sphere,Large (5-10cm),Blade,Hairy,Terminal,Sweet,Perennial (Yearly),Rough,Red,Solid,4-9,5+,Photo / Chemo-Synthetic,Heat,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,
Herbaceous,Aquatic,Fresh Water,Uncommon,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Radial,Tap,Smooth,Silver,N/A,Smooth,Orange,N/A,Smooth,Red,N/A,Compound,Random Interval,Aristate (Spine-Like Tip),Smooth,VelvetyDusty,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5),Smooth,Red,N/A,Seeds,Nut,Animal,Single,Disc,Avg. (1-5cm),Round,Waxy,Terminal,Foul,Perennial (Yearly),Waxy,Green,Phases,4-9,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Vapor / Smoke,Antiperodic,Medicinal / Other,Infusion,Cathartic,
Algae,Terrestrial,Marsh / Swamp / Bog,Rare,Solitary (1-2),Small (5-25cm),Colonial Mass,None,None,Smooth,Blue,N/A,Other,Yellow,N/A,Smooth,Green,N/A,None,Random Interval,Rhomboid (Diamond),Smooth,Sticky,Reticulate (Smaller Veins Forming a Network),Singles (1),Smooth,Yellow & Brown,Stripes,Other,Spore,Water,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Forest / Jungle,Common,Large Patch (120+),Large (1-10m),Stem / Trunk,Radial,Fibrous,Flaky,Violet,N/A,Scaly,Green,N/A,Smooth,Yellow,N/A,Broad,Branch Points,Hastatae (Triangular Basal Lobes),Dentate,Hairy,Parallel (Veins Arranged Axially Not Intersecting),Pairs (2) & Singles (1),Scaly,Copper,N/A,Seeds,Nut,Animal,Single,Complex,Avg. (1-5cm),Blade,Waxy,Regular Interval,Sweet,Perennial (Yearly),Rough,Yellow,Solid,10+,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Tincture,Nervine,Non-Edible,N/A,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Nutritious / Tasty,Dried,N/A,Medicinal / Other,Poultice,Appetizer,
Algae,Aquatic,Fresh Water,Common,Solitary (1-2),Small (5-25cm),Colonial Mass,Ordered,None,Smooth,Black,N/A,Flaky,Green,N/A,Smooth,Green,N/A,None,Regular Interval & Branch Points,Cordate (Heart Stem in Cleft),Smooth,Sticky,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Scaly,Red,N/A,Budding / Fragmentation,Spore,Wind,Compound,Disc,Small (5-10mm),Feathery,Veined,Regular Interval,Sweet,Annual (Once),Smooth,Black,Iridescent,10+,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,N/A,N/A,N/A,Medicinal / Other,Cold Extract,Wax,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Roasted,N/A,Edible,Steeped,N/A,
Herbaceous,Terrestrial,Forest / Jungle & Forest / Jungle,Very Common,Solitary (1-2),Tiny (<5cm),Multiple Stems / Trunks,Radial,Fibrous,Smooth,Blue,N/A,Smooth,Brown,N/A,Waxy,Violet,N/A,Compound,Regular Interval,Cuneate (Wedge Accute Base),Lobate,Waxy,Arcute (Secondary Veins Bending Towards Apex),Whorls (3-5),Waxy,Green,N/A,Seeds,Grain,Wind,Bunches,Cone,Avg. (1-5cm),Oval,Velvety,Branch Points,Musky,Perennial (Yearly),Other,Orange,Solid,1-3,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Steeped,N/A,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Dried,N/A,Medicinal / Other,Tincture,Emetic,
Woody,Terrestrial,Forest / Jungle,Rare,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Radial,Tap,Smooth,Brown,N/A,Other,Green,N/A,Rough,Green & Green,Solid,Compound,Branch Points,Falcate (Sickle),Serrulate,Sticky,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Whorls (3-5),Rough,Gold,N/A,Suckers,Nut,Animal,Single,Funnel,Small (5-10mm),Oval,Hairy,Branch Points,Musky,Poly-Annual (2-7 Years),Rough,Green,Stripes,10+,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Marsh / Swamp / Bog,Common,Small Patch (1-12),Large (1-10m),Creeper Vine,Random,Tap,Other,Red,N/A,Smooth,Grey,N/A,Rough,Green,N/A,Compound,Terminal,Obovate (Egg Narrow at Base),Undulate,Sticky,Dichotomous (Veins Branching in Symmetric Pairs),Clusters (6+),Other,Green,N/A,Seeds,Grain,Animal,Spray,Cone,Tiny (<5mm),Oval,Smooth,Branch Points,None,Poly-Annual (2-7 Years),Smooth,Red,Night Blooming,1-3,0,Predaceous,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Crushed,Re-Roll,N/A,N/A,N/A,Medicinal / Other,Powder,Bitter Tonic,Medicinal / Other,Wash,Expectorant,Medicinal / Other,Vapor / Smoke,Hypnotic,
Herbaceous,Sub-Terrestrial,Forest / Jungle,Common,Small Patch (1-12),Small (5-25cm),Stem / Trunk,None,Rhizoid,Smooth,Green,N/A,Smooth,Grey,N/A,Smooth,Yellow,N/A,Broad,Regular Interval,Poly-Foliate (2-7 Leaflets),Smooth,Hairy,Arcute (Secondary Veins Bending Towards Apex),Whorls (3-5),Smooth,Green,N/A,Seeds,Grain,Gravity,Compound,Cone,Tiny (<5mm),Oval,Smooth,Branch Points,Sweet,Annual (Once),Scaly,Yellow,Patches,4-9,2-4,Predaceous,Light,Sentient,Instinctual,Nutritious / Tasty,Ground,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Nutritious / Tasty,Blanched,N/A,
Woody,Terrestrial,Hills / Scrub,Common,Solitary (1-2),Large (1-10m),Multiple Stems / Trunks,Radial,Advantageous,Flaky,White,N/A,Flaky,Silver,N/A,Smooth,White,N/A,Compound,Random Interval,Cuneate (Wedge Accute Base),Smooth,VelvetyDusty,Cross-Venulate (Small Veins Connecting Secondary Veins),Singles (1),Smooth,Yellow,N/A,Seeds,Fruit,Animal,Single,Disc,Small (5-10mm),Oval,Scaly,Branch Points,Sweet,Poly-Annual (2-7 Years),Rough & Smooth,Violet,Night Blooming,10+,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Juice,Stomachic,Medicinal / Other,Cold Compress,Hepatic,Non-Edible,N/A,N/A,Edible,Dried,N/A,Nutritious / Tasty,Ground,N/A,Nutritious / Tasty,Roasted,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Rare,Solitary (1-2),Average (25cm-1m),Multiple Stems / Trunks,Random,Fibrous,Rough,Green,N/A,Waxy,Green,N/A,Scaly,Green,N/A,Compound,Random Interval,Acuminate (Taper to Long Point),Smooth,VelvetyDusty,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Smooth,Violet,N/A,Seeds,Spore,Wind,Pairs,Bell,Avg. (1-5cm),Blade & Oval,Smooth,Branch Points,Sweet,Perennial (Yearly),Waxy,Green,Mimicry,4-9,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Blanched,N/A,Medicinal / Other,Tincture,Stimulant,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Blanched,N/A,Edible,Roasted,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Common,Solitary (1-2),Average (25cm-1m),Stem / Trunk,Random,Fibrous,Smooth,Green,N/A,Smooth,Orange,N/A,Smooth,Green,N/A,Broad,Branch Points,Rhomboid (Diamond),Dentate,Scaly,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Rough,Green,N/A,Budding / Fragmentation,Grain,Wind,Spray,Complex,Tiny (<5mm),Curly,Velvety,Random Interval,Sweet,Poly-Annual (2-7 Years),Smooth,Red,Mottled,4-9,2-4,Photo / Chemo-Synthetic,Heat,Non-Sentient,N/A,Edible,Boiled,N/A,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Syrup,Restorative,Edible,Boiled,N/A,
Woody,Terrestrial,Forest / Jungle,Common,Large Patch (120+),Average (25cm-1m),Stem / Trunk,Radial,Fibrous,Flaky,Brown,N/A,Rough,Brown,N/A,Waxy,Blue,N/A,Compound,Branch Points,Deltoid (Triangular) & Poly-Foliate (2-7 Leaflets),Undulate,Hairy,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Pairs (2),Smooth,Violet,N/A,Seeds,Nut,Gravity,Single,Bell,Large (5-10cm),Oval,Smooth & Waxy,Branch Points,None,Perennial (Yearly),Other,Black,Blushed,1-3,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Edible,Ground,N/A,Medicinal / Other,Grated,Antipyretic,
Fungus,Sub-Terrestrial,Forest / Jungle,Rare,Small Patch (1-12),Tiny (<5cm),Colonial Mass,None,Rhizoid,Other,Black,N/A,Smooth,Black,N/A,Smooth,Silver,N/A,Broad,Terminal,Obcordate (Heart Stem at Point),Serate & Undulate,Smooth,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Whorls (3-5),Smooth,Green,N/A,Seeds,Spore,Water,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Decay,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Steeped,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Powder,Errihine,Non-Edible,N/A,N/A,
Woody,Terrestrial,Forest / Jungle,Common,Small Patch (1-12),Huge (>10m),Multiple Stems / Trunks,Radial,Tap,Scaly,Red,N/A,Rough,Green,N/A,Smooth,Violet,N/A,Broad,Regular Interval,Poly-Foliate (2-7 Leaflets),Lobate,Hairy,Dichotomous (Veins Branching in Symmetric Pairs),Singles (1),Smooth,Green,N/A,Seeds,Nut,Animal,Bunches,Cone,Avg. (1-5cm),Curly,Scaly,Branch Points,Sweet,Annual (Once),Smooth,Green,Patches,1-3,2-4,Other,Gravity,Non-Sentient,N/A,Medicinal / Other,Wash,Haemostatic,Non-Edible,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Roasted,N/A,Medicinal / Other,Decoction,Cardiac,
